day,phase,pv_m2,structure_kg,launched_m2,cum_area_m2,optical_depth,power_GW_1AU_equiv,mass_drivers_online,energy_kWh,resource_remaining_kg,used_mass_kg_day,transport_MW_used,transport_MWh,band_0_area_m2,band_1_area_m2,band_2_area_m2,band_0_od,band_1_od,band_2_od
13158,2,74133902491.19783,222401707473.5935,400000000.0,166410000000.0,1.2327570506173863e-12,144089.33769270673,81882044,1298401000230.2314,1.540456832412707e+18,233521792847.2732,300.0,7200.0,55470000000.0,55470000000.0,55470000000.0,1.2327570506173863e-12,9.740302622162068e-13,7.889645123951272e-13
13159,2,74135141869.20514,222405425607.61542,400000000.0,166425000000.0,1.2328681698755995e-12,144098.3579077472,81890378,1298422707028.2046,1.5404565988870103e+18,233525696887.9962,300.0,7200.0,55475000000.0,55475000000.0,55475000000.0,1.2328681698755995e-12,9.741180601486222e-13,7.890356287203837e-13
13160,2,74136381173.75604,222409143521.26816,400000000.0,166440000000.0,1.2329792891338126e-12,144107.3775168049,81898711,1298444412539.643,1.5404563653574095e+18,233529600697.33157,300.0,7200.0,55480000000.0,55480000000.0,55480000000.0,1.2329792891338126e-12,9.742058580810376e-13,7.891067450456401e-13
13161,2,74137620404.86049,222412861214.58145,400000000.0,166455000000.0,1.2330904083920258e-12,144116.39651990624,81907044,1298466116764.7202,1.5404561318239053e+18,233533504275.31052,300.0,7200.0,55485000000.0,55485000000.0,55485000000.0,1.2330904083920258e-12,9.74293656013453e-13,7.891778613708966e-13
13162,2,74138859562.5284,222416578687.5852,400000000.0,166470000000.0,1.2332015276502391e-12,144125.4149170778,81915378,1298487819703.6104,1.5404558982864975e+18,233537407621.96448,300.0,7200.0,55490000000.0,55490000000.0,55490000000.0,1.2332015276502391e-12,9.743814539458682e-13,7.89248977696153e-13
13163,2,74140098646.76971,222420295940.3091,400000000.0,166485000000.0,1.2333126469084523e-12,144134.43270834623,81923711,1298509521356.4875,1.5404556647451868e+18,233541310737.3246,300.0,7200.0,55495000000.0,55495000000.0,55495000000.0,1.2333126469084523e-12,9.744692518782836e-13,7.893200940214095e-13
13164,2,74141337657.59436,222424012972.78305,400000000.0,166500000000.0,1.2334237661666654e-12,144143.44989373785,81932044,1298531221723.5254,1.5404554311999734e+18,233545213621.4222,300.0,7200.0,55500000000.0,55500000000.0,55500000000.0,1.2334237661666654e-12,9.74557049810699e-13,7.893912103466659e-13
13165,2,74142576595.01224,222427729785.0367,400000000.0,166515000000.0,1.2335348854248788e-12,144152.4664732793,81940378,1298552920804.898,1.540455197650857e+18,233549116274.28854,300.0,7200.0,55505000000.0,55505000000.0,55505000000.0,1.2335348854248788e-12,9.746448477431144e-13,7.894623266719224e-13
13166,2,74143815459.0333,222431446377.09988,400000000.0,166530000000.0,1.233646004683092e-12,144161.48244699708,81948711,1298574618600.7786,1.5404549640978383e+18,233553018695.95486,300.0,7200.0,55510000000.0,55510000000.0,55510000000.0,1.233646004683092e-12,9.747326456755298e-13,7.895334429971788e-13
13167,2,74145054249.6675,222435162749.00244,400000000.0,166545000000.0,1.233757123941305e-12,144170.4978149178,81957044,1298596315111.3418,1.5404547305409175e+18,233556920886.45258,300.0,7200.0,55515000000.0,55515000000.0,55515000000.0,1.233757123941305e-12,9.748204436079452e-13,7.896045593224353e-13
13168,2,74146292966.92467,222438878900.774,400000000.0,166560000000.0,1.2338682431995184e-12,144179.5125770678,81965378,1298618010336.7607,1.5404544969800945e+18,233560822845.81268,300.0,7200.0,55520000000.0,55520000000.0,55520000000.0,1.2338682431995184e-12,9.749082415403606e-13,7.896756756476918e-13
13169,2,74147531610.81479,222442594832.4444,400000000.0,166575000000.0,1.2339793624577316e-12,144188.52673347382,81973711,1298639704277.2095,1.54045426341537e+18,233564724574.06662,300.0,7200.0,55525000000.0,55525000000.0,55525000000.0,1.2339793624577316e-12,9.74996039472776e-13,7.897467919729482e-13
13170,2,74148770181.34776,222446310544.04327,400000000.0,166590000000.0,1.2340904817159447e-12,144197.5402841622,81982044,1298661396932.861,1.5404540298467438e+18,233568626071.24542,300.0,7200.0,55530000000.0,55530000000.0,55530000000.0,1.2340904817159447e-12,9.750838374051912e-13,7.898179082982047e-13
13171,2,74150008678.53351,222450026035.60052,400000000.0,166605000000.0,1.234201600974158e-12,144206.55322915962,81990378,1298683088303.89,1.5404537962742167e+18,233572527337.38055,300.0,7200.0,55535000000.0,55535000000.0,55535000000.0,1.234201600974158e-12,9.751716353376066e-13,7.898890246234611e-13
13172,2,74151247102.38194,222453741307.14584,400000000.0,166620000000.0,1.2343127202323712e-12,144215.56556849246,81998711,1298704778390.4697,1.5404535626977882e+18,233576428372.50314,300.0,7200.0,55540000000.0,55540000000.0,55540000000.0,1.2343127202323712e-12,9.75259433270022e-13,7.899601409487176e-13
13173,2,74152485452.90295,222457456358.7089,400000000.0,166635000000.0,1.2344238394905844e-12,144224.5773021874,82007044,1298726467192.7732,1.540453329117459e+18,233580329176.64435,300.0,7200.0,55545000000.0,55545000000.0,55545000000.0,1.2344238394905844e-12,9.753472312024374e-13,7.90031257273974e-13
13174,2,74153723730.10645,222461171190.31934,400000000.0,166650000000.0,1.2345349587487975e-12,144233.58843027084,82015378,1298748154710.9736,1.5404530955332293e+18,233584229749.8353,300.0,7200.0,55550000000.0,55550000000.0,55550000000.0,1.2345349587487975e-12,9.754350291348528e-13,7.901023735992305e-13
13175,2,74154961934.00237,222464885802.00708,400000000.0,166665000000.0,1.2346460780070109e-12,144242.59895276927,82023711,1298769840945.246,1.5404528619450993e+18,233588130092.10742,300.0,7200.0,55555000000.0,55555000000.0,55555000000.0,1.2346460780070109e-12,9.755228270672682e-13,7.901734899244869e-13
13176,2,74156200064.60057,222468600193.80176,400000000.0,166680000000.0,1.234757197265224e-12,144251.6088697093,82032044,1298791525895.7627,1.540452628353069e+18,233592030203.49185,300.0,7200.0,55560000000.0,55560000000.0,55560000000.0,1.234757197265224e-12,9.756106249996836e-13,7.902446062497434e-13
13177,2,74157438121.91098,222472314365.7329,400000000.0,166695000000.0,1.2348683165234372e-12,144260.61818111737,82040378,1298813209562.6973,1.540452394757139e+18,233595930084.01956,300.0,7200.0,55565000000.0,55565000000.0,55565000000.0,1.2348683165234372e-12,9.75698422932099e-13,7.903157225749998e-13
13178,2,74158676105.9435,222476028317.83047,400000000.0,166710000000.0,1.2349794357816506e-12,144269.62688702004,82048711,1298834891946.2234,1.5404521611573092e+18,233599829733.722,300.0,7200.0,55570000000.0,55570000000.0,55570000000.0,1.2349794357816506e-12,9.757862208645142e-13,7.903868389002563e-13
13179,2,74159914016.70802,222479742050.12408,400000000.0,166725000000.0,1.2350905550398637e-12,144278.63498744386,82057044,1298856573046.5142,1.54045192755358e+18,233603729152.63028,300.0,7200.0,55575000000.0,55575000000.0,55575000000.0,1.2350905550398637e-12,9.758740187969296e-13,7.904579552255128e-13
13180,2,74161151854.21442,222483455562.64328,400000000.0,166740000000.0,1.2352016742980769e-12,144287.6424824153,82065378,1298878252863.7422,1.5404516939459517e+18,233607628340.77545,300.0,7200.0,55580000000.0,55580000000.0,55580000000.0,1.2352016742980769e-12,9.75961816729345e-13,7.905290715507693e-13
13181,2,74162389618.47263,222487168855.4179,400000000.0,166755000000.0,1.2353127935562902e-12,144296.64937196084,82073711,1298899931398.0825,1.5404514603344243e+18,233611527298.1888,300.0,7200.0,55585000000.0,55585000000.0,55585000000.0,1.2353127935562902e-12,9.760496146617604e-13,7.906001878760257e-13
13182,2,74163627309.4925,222490881928.4775,400000000.0,166770000000.0,1.2354239128145034e-12,144305.65565610706,82082044,1298921608649.7065,1.5404512267189983e+18,233615426024.90137,300.0,7200.0,55590000000.0,55590000000.0,55590000000.0,1.2354239128145034e-12,9.761374125941758e-13,7.906713042012822e-13
13183,2,74164864927.28395,222494594781.85184,400000000.0,166785000000.0,1.2355350320727165e-12,144314.6613348804,82090378,1298943284618.788,1.5404509930996739e+18,233619324520.94443,300.0,7200.0,55595000000.0,55595000000.0,55595000000.0,1.2355350320727165e-12,9.762252105265912e-13,7.907424205265386e-13
13184,2,74166102471.85684,222498307415.5705,400000000.0,166800000000.0,1.2356461513309299e-12,144323.66640830744,82098711,1298964959305.5007,1.540450759476451e+18,233623222786.34903,300.0,7200.0,55600000000.0,55600000000.0,55600000000.0,1.2356461513309299e-12,9.763130084590067e-13,7.908135368517951e-13
13185,2,74167339943.22107,222502019829.6632,400000000.0,166815000000.0,1.235757270589143e-12,144332.67087641466,82107044,1298986632710.0176,1.5404505258493302e+18,233627120821.14636,300.0,7200.0,55605000000.0,55605000000.0,55605000000.0,1.235757270589143e-12,9.76400806391422e-13,7.908846531770515e-13
13186,2,74168577341.38652,222505732024.1596,400000000.0,166830000000.0,1.2358683898473562e-12,144341.67473922853,82115378,1299008304832.5107,1.5404502922183117e+18,233631018625.36758,300.0,7200.0,55610000000.0,55610000000.0,55610000000.0,1.2358683898473562e-12,9.764886043238373e-13,7.90955769502308e-13
13187,2,74169814666.36308,222509443999.0892,400000000.0,166845000000.0,1.2359795091055693e-12,144350.67799677557,82123711,1299029975673.1543,1.5404500585833953e+18,233634916199.04367,300.0,7200.0,55615000000.0,55615000000.0,55615000000.0,1.2359795091055693e-12,9.765764022562527e-13,7.910268858275644e-13
13188,2,74171051918.16061,222513155754.48184,400000000.0,166860000000.0,1.2360906283637827e-12,144359.68064908235,82132044,1299051645232.1208,1.540449824944582e+18,233638813542.20593,300.0,7200.0,55620000000.0,55620000000.0,55620000000.0,1.2360906283637827e-12,9.76664200188668e-13,7.910980021528208e-13
13189,2,74172289096.789,222516867290.367,400000000.0,166875000000.0,1.2362017476219958e-12,144368.6826961753,82140378,1299073313509.5833,1.540449591301871e+18,233642710654.88535,300.0,7200.0,55625000000.0,55625000000.0,55625000000.0,1.2362017476219958e-12,9.767519981210835e-13,7.911691184780773e-13
13190,2,74173526202.2581,222520578606.7743,400000000.0,166890000000.0,1.236312866880209e-12,144377.68413808092,82148711,1299094980505.7146,1.5404493576552637e+18,233646607537.113,300.0,7200.0,55630000000.0,55630000000.0,55630000000.0,1.236312866880209e-12,9.768397960534989e-13,7.912402348033338e-13
13191,2,74174763234.57782,222524289703.73346,400000000.0,166905000000.0,1.2364239861384223e-12,144386.68497482582,82157044,1299116646220.6882,1.5404491240047596e+18,233650504188.92014,300.0,7200.0,55635000000.0,55635000000.0,55635000000.0,1.2364239861384223e-12,9.769275939859143e-13,7.913113511285903e-13
13192,2,74176000193.75801,222528000581.27402,400000000.0,166920000000.0,1.2365351053966355e-12,144395.68520643638,82165378,1299138310654.6758,1.5404488903503588e+18,233654400610.3377,300.0,7200.0,55640000000.0,55640000000.0,55640000000.0,1.2365351053966355e-12,9.770153919183297e-13,7.913824674538467e-13
13193,2,74177237079.80852,222531711239.42557,400000000.0,166935000000.0,1.2366462246548486e-12,144404.68483293912,82173711,1299159973807.8516,1.540448656692062e+18,233658296801.39685,300.0,7200.0,55645000000.0,55645000000.0,55645000000.0,1.2366462246548486e-12,9.77103189850745e-13,7.914535837791032e-13
13194,2,74178473892.73923,222535421678.2177,400000000.0,166950000000.0,1.236757343913062e-12,144413.6838543606,82182044,1299181635680.3872,1.5404484230298693e+18,233662192762.1286,300.0,7200.0,55650000000.0,55650000000.0,55650000000.0,1.236757343913062e-12,9.771909877831603e-13,7.915247001043596e-13
13195,2,74179710632.56001,222539131897.68008,400000000.0,166965000000.0,1.2368684631712751e-12,144422.6822707273,82190378,1299203296272.456,1.5404481893637809e+18,233666088492.5641,300.0,7200.0,55655000000.0,55655000000.0,55655000000.0,1.2368684631712751e-12,9.772787857155757e-13,7.915958164296161e-13
13196,2,74180947299.28076,222542841897.8423,400000000.0,166980000000.0,1.2369795824294883e-12,144431.68008206566,82198711,1299224955584.231,1.5404479556937969e+18,233669983992.7344,300.0,7200.0,55660000000.0,55660000000.0,55660000000.0,1.2369795824294883e-12,9.77366583647991e-13,7.916669327548725e-13
13197,2,74182183892.91125,222546551678.73376,400000000.0,166995000000.0,1.2370907016877016e-12,144440.67728840225,82207044,1299246613615.884,1.5404477220199176e+18,233673879262.67044,300.0,7200.0,55665000000.0,55665000000.0,55665000000.0,1.2370907016877016e-12,9.774543815804065e-13,7.91738049080129e-13
13198,2,74183420413.4614,222550261240.3842,400000000.0,167010000000.0,1.2372018209459148e-12,144449.67388976354,82215378,1299268270367.5881,1.5404474883421432e+18,233677774302.40338,300.0,7200.0,55670000000.0,55670000000.0,55670000000.0,1.2372018209459148e-12,9.77542179512822e-13,7.918091654053854e-13
13199,2,74184656860.94106,222553970582.82315,400000000.0,167025000000.0,1.237312940204128e-12,144458.66988617595,82223711,1299289925839.516,1.540447254660474e+18,233681669111.9643,300.0,7200.0,55675000000.0,55675000000.0,55675000000.0,1.237312940204128e-12,9.776299774452373e-13,7.918802817306419e-13
13200,2,74185893235.36005,222557679706.08017,400000000.0,167040000000.0,1.2374240594623413e-12,144467.6652776661,82232044,1299311580031.8406,1.5404470209749105e+18,233685563691.3842,300.0,7200.0,55680000000.0,55680000000.0,55680000000.0,1.2374240594623413e-12,9.777177753776527e-13,7.919513980558983e-13
13201,2,74187129536.72826,222561388610.18478,400000000.0,167055000000.0,1.2375351787205544e-12,144476.6600642604,82240378,1299333232944.7334,1.5404467872854523e+18,233689458040.69403,300.0,7200.0,55685000000.0,55685000000.0,55685000000.0,1.2375351787205544e-12,9.778055733100681e-13,7.920225143811549e-13
13202,2,74188365765.05551,222565097295.1665,400000000.0,167070000000.0,1.2376462979787676e-12,144485.65424598535,82248711,1299354884578.3677,1.5404465535921004e+18,233693352159.92484,300.0,7200.0,55690000000.0,55690000000.0,55690000000.0,1.2376462979787676e-12,9.778933712424833e-13,7.920936307064113e-13
13203,2,74189601920.35167,222568805761.055,400000000.0,167085000000.0,1.2377574172369807e-12,144494.64782286747,82257044,1299376534932.9158,1.5404463198948541e+18,233697246049.10773,300.0,7200.0,55695000000.0,55695000000.0,55695000000.0,1.2377574172369807e-12,9.779811691748987e-13,7.921647470316678e-13
13204,2,74190838002.62659,222572514007.87973,400000000.0,167100000000.0,1.237868536495194e-12,144503.64079493322,82265378,1299398184008.5503,1.5404460861937144e+18,233701139708.2737,300.0,7200.0,55700000000.0,55700000000.0,55700000000.0,1.237868536495194e-12,9.780689671073141e-13,7.922358633569242e-13
13205,2,74192074011.89008,222576222035.67023,400000000.0,167115000000.0,1.2379796557534072e-12,144512.6331622091,82273711,1299419831805.443,1.5404458524886815e+18,233705033137.45374,300.0,7200.0,55705000000.0,55705000000.0,55705000000.0,1.2379796557534072e-12,9.781567650397295e-13,7.923069796821807e-13
13206,2,74193309948.152,222579929844.45596,400000000.0,167130000000.0,1.2380907750116204e-12,144521.6249247216,82282044,1299441478323.767,1.540445618779755e+18,233708926336.67877,300.0,7200.0,55710000000.0,55710000000.0,55710000000.0,1.2380907750116204e-12,9.78244562972145e-13,7.923780960074371e-13
13207,2,74194545811.42215,222583637434.26648,400000000.0,167145000000.0,1.2382018942698337e-12,144530.61608249726,82290378,1299463123563.694,1.5404453850669358e+18,233712819305.9798,300.0,7200.0,55715000000.0,55715000000.0,55715000000.0,1.2382018942698337e-12,9.783323609045603e-13,7.924492123326936e-13
13208,2,74195781601.71045,222587344805.13138,400000000.0,167160000000.0,1.2383130135280469e-12,144539.60663556246,82298711,1299484767525.397,1.5404451513502236e+18,233716712045.38794,300.0,7200.0,55720000000.0,55720000000.0,55720000000.0,1.2383130135280469e-12,9.784201588369757e-13,7.9252032865795e-13
13209,2,74197017319.02667,222591051957.08005,400000000.0,167175000000.0,1.23842413278626e-12,144548.5965839437,82307044,1299506410209.0474,1.5404449176296192e+18,233720604554.93405,300.0,7200.0,55725000000.0,55725000000.0,55725000000.0,1.23842413278626e-12,9.785079567693911e-13,7.925914449832064e-13
13210,2,74198252963.38068,222594758890.14203,400000000.0,167190000000.0,1.2385352520444734e-12,144557.58592766756,82315378,1299528051614.8176,1.5404446839051223e+18,233724496834.64914,300.0,7200.0,55730000000.0,55730000000.0,55730000000.0,1.2385352520444734e-12,9.785957547018063e-13,7.926625613084629e-13
13211,2,74199488534.78227,222598465604.34683,400000000.0,167205000000.0,1.2386463713026865e-12,144566.57466676045,82323711,1299549691742.8804,1.5404444501767334e+18,233728388884.56418,300.0,7200.0,55735000000.0,55735000000.0,55735000000.0,1.2386463713026865e-12,9.786835526342217e-13,7.927336776337193e-13
13212,2,74200724033.2413,222602172099.72388,400000000.0,167220000000.0,1.2387574905608997e-12,144575.56280124886,82332044,1299571330593.4072,1.5404442164444526e+18,233732280704.71008,300.0,7200.0,55740000000.0,55740000000.0,55740000000.0,1.2387574905608997e-12,9.787713505666371e-13,7.928047939589758e-13
13213,2,74201959458.76758,222605878376.30273,400000000.0,167235000000.0,1.238868609819113e-12,144584.55033115923,82340378,1299592968166.5703,1.5404439827082803e+18,233736172295.11786,300.0,7200.0,55745000000.0,55745000000.0,55745000000.0,1.238868609819113e-12,9.788591484990526e-13,7.928759102842323e-13
13214,2,74203194811.37096,222609584434.11285,400000000.0,167250000000.0,1.2389797290773262e-12,144593.53725651815,82348711,1299614604462.5425,1.5404437489682168e+18,233740063655.81848,300.0,7200.0,55750000000.0,55750000000.0,55750000000.0,1.2389797290773262e-12,9.78946946431468e-13,7.929470266094888e-13
